2015 80 0 0 
480 11
 DATA:
 162.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 163.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 164.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 165.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 166.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 167.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 168.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 169.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 170.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 171.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 172.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 173.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 174.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 175.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 176.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 177.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 178.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 179.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 180.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 181.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 182.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 183.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 184.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 185.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 186.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 187.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 188.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 189.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 190.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 191.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 192.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 193.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 194.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 195.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 196.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 197.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 198.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 199.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 200.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 201.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 202.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
