File created on 2025-05-05T18:39:28.489600
test point (X,Y,Z):   3.20000E+01  0.00000E+00  0.00000E+00
 year mo dy hr mn sc msc BXPNT BYPNT BZPNT UXPNT UYPNT UZPNT RHOPNT TPNT
MHD-propagated using WIND data as input.
#COOR
GSM


#START
2017 09 06 19 36 03 921        0.86      -2.33       0.52    -394.00      -8.35      26.82       2.37   26145.00
2017 09 06 19 37 00 643        0.71      -2.33       0.60    -393.07      -7.94      30.21       2.24   25224.90
2017 09 06 19 38 04 440        0.76      -2.15       0.86    -394.00      -5.07      33.30       2.29   26574.60
2017 09 06 19 39 01 020        1.12      -2.11       0.87    -394.08      -4.96      31.64       2.26   28966.90
2017 09 06 19 40 04 649        1.37      -2.16       0.89    -393.38      -5.91      31.34       2.31   31387.30
2017 09 06 19 41 01 213        1.37      -2.16       0.95    -394.26      -7.30      31.75       2.49   33391.90
2017 09 06 19 42 04 835        1.44      -2.00       1.04    -394.63      -6.90      32.98       2.44   33005.70
2017 09 06 19 43 01 217        1.48      -1.90       1.10    -394.18      -5.01      34.42       2.48   33531.70
2017 09 06 19 44 04 498        1.49      -1.82       1.12    -393.24      -3.89      35.96       2.49   33817.20
2017 09 06 19 45 00 657        1.48      -1.87       1.15    -391.99      -3.92      35.38       2.50   33732.40
2017 09 06 19 46 03 825        1.36      -1.97       1.13    -390.13      -4.67      33.77       2.62   33300.60
2017 09 06 19 47 06 991        1.27      -1.96       1.18    -389.98      -2.71      36.47       2.59   31932.50
2017 09 06 19 48 03 050        1.30      -1.99       1.02    -392.00      -1.53      33.78       2.88   33483.60
2017 09 06 19 49 05 789        1.63      -1.98       0.91    -390.43      -2.15      30.79       2.48   36866.60
2017 09 06 19 50 01 323        1.78      -1.85       1.01    -388.05      -2.23      29.92       2.25   38518.10
2017 09 06 19 51 03 769        1.67      -1.75       1.05    -386.49      -4.34      30.34       2.46   36832.20
2017 09 06 19 52 06 197        1.63      -1.72       1.01    -387.04      -5.89      32.69       2.77   34158.10
2017 09 06 19 53 01 623        1.48      -1.79       1.12    -391.20      -2.99      33.68       2.98   34320.10
2017 09 06 19 54 03 871        1.47      -1.75       1.38    -393.01      -0.01      35.07       3.03   37624.90
2017 09 06 19 55 06 045        1.71      -1.82       1.37    -393.38      -0.03      33.57       2.94   41690.30
2017 09 06 19 56 01 309        1.59      -1.92       1.24    -393.95      -1.82      30.56       3.27   45032.60
2017 09 06 19 57 03 479        1.24      -1.84       1.11    -393.71      -2.40      29.81       3.70   37756.90
2017 09 06 19 58 05 645       -0.46      -2.06       0.77    -393.75       0.47      31.98       3.30   30070.80
2017 09 06 19 59 00 900       -0.89      -2.07       0.71    -393.55      -3.12      31.23       3.33   31036.90
2017 09 06 20 00 03 057       -0.95      -2.18       0.56    -394.00      -5.15      27.69       2.88   30789.90
2017 09 06 20 01 05 213       -0.18      -2.18       0.39    -399.25      -4.94      24.48       2.79   28792.30
2017 09 06 20 02 00 422        0.26      -1.68       0.98    -401.70      -2.30      31.07       2.57   26142.70
2017 09 06 20 03 02 174        0.42      -1.43       1.09    -401.73      -1.21      30.94       2.42   26451.00
2017 09 06 20 04 03 736        0.64      -1.44       0.87    -401.48      -1.98      26.35       2.37   31291.10
2017 09 06 20 05 05 268        0.37      -1.50       0.85    -400.52      -4.05      24.64       2.21   37703.70
2017 09 06 20 06 06 826       -0.08      -1.84       0.54    -399.16      -3.57      28.76       2.33   33892.40
2017 09 06 20 07 01 570       -0.10      -1.98       0.57    -397.30      -6.24      29.42       2.48   26705.00
2017 09 06 20 08 03 170        0.02      -2.05       0.64    -396.04      -6.81      30.52       2.45   23019.90
2017 09 06 20 09 04 755        0.00      -2.05       0.55    -395.65      -5.11      30.45       2.37   21852.90
2017 09 06 20 10 06 324       -0.14      -1.92       0.47    -395.75      -1.36      29.04       2.32   24146.90
2017 09 06 20 11 01 041       -0.07      -1.97       0.48    -396.68       0.34      28.15       2.57   26430.50
2017 09 06 20 12 02 584        0.20      -1.95       0.65    -397.75       1.23      29.86       2.53   25206.50
2017 09 06 20 13 04 116        0.39      -1.32       1.25    -396.57       9.76      35.26       2.40   28961.60
2017 09 06 20 14 05 637        0.65      -1.23       1.54    -399.43      11.20      37.44       2.58   32222.90
2017 09 06 20 15 00 314        0.19      -1.02       1.78    -400.21      12.41      37.59       2.68   27791.60
2017 09 06 20 16 01 819        0.12      -0.70       2.01    -399.64       8.88      32.33       2.69   27308.90
2017 09 06 20 17 03 319       -0.10      -1.02       1.57    -397.94       0.97      28.34       2.94   39289.50
2017 09 06 20 18 04 818       -0.27      -2.46      -0.01    -397.51      -8.04      27.85       2.75   25469.10
2017 09 06 20 19 06 170       -0.41      -2.68       0.12    -397.12     -12.36      24.64       2.57   23257.80
2017 09 06 20 20 00 549       -0.41      -2.54       0.26    -400.38     -12.55      27.01       2.43   24664.60
2017 09 06 20 21 01 729       -0.34      -2.39       0.06    -400.99     -12.46      29.48       2.19   31635.30
2017 09 06 20 22 02 893       -0.30      -2.21      -0.14    -403.24     -10.01      29.86       1.97   30562.90
2017 09 06 20 23 04 036       -0.37      -2.22       0.30    -402.32      -8.54      28.93       2.18   30195.30
2017 09 06 20 24 05 153       -0.44      -2.14       0.86    -402.51      -7.27      30.88       2.23   25261.50
2017 09 06 20 25 06 253       -0.37      -2.22       0.89    -402.42      -6.78      29.65       2.26   23495.50
2017 09 06 20 26 00 557       -0.23      -2.21       1.02    -401.30      -4.80      30.74       2.23   25094.00
2017 09 06 20 27 01 646       -0.44      -2.25       1.10    -399.25      -3.31      31.11       2.36   24436.70
2017 09 06 20 28 02 736       -0.36      -2.15       1.02    -400.33      -3.22      30.62       2.42   22428.50
2017 09 06 20 29 03 824       -0.20      -2.12       0.88    -402.70      -5.56      29.86       2.23   22687.40
2017 09 06 20 30 04 911       -0.42      -2.19       0.82    -403.24      -8.04      31.40       2.25   24085.90
2017 09 06 20 31 05 937       -0.32      -2.26       0.84    -403.86     -11.35      31.46       2.15   23888.90
2017 09 06 20 32 00 171       -0.24      -2.27       0.97    -403.96     -11.64      32.01       2.09   22540.00
2017 09 06 20 33 01 218       -0.21      -2.27       1.12    -404.02     -11.28      33.42       2.10   21810.30
2017 09 06 20 34 02 298       -0.34      -2.26       1.17    -403.86     -11.00      34.63       2.09   22056.80
2017 09 06 20 35 03 401       -0.40      -2.30       1.19    -405.29      -9.60      35.67       2.09   22677.70
2017 09 06 20 36 04 505       -0.44      -2.34       1.24    -405.35      -8.72      36.11       2.16   25475.40
2017 09 06 20 37 05 601       -0.33      -2.15       1.41    -404.79      -6.48      36.93       2.16   33383.70
2017 09 06 20 38 06 676       -0.35      -2.05       1.66    -405.23      -3.08      38.14       2.27   31843.30
2017 09 06 20 39 00 944       -0.62      -2.26       1.46    -405.94      -4.99      36.83       2.36   26217.20
2017 09 06 20 40 01 978       -0.82      -2.25       1.27    -407.38      -7.84      32.58       2.15   25877.80
2017 09 06 20 41 02 996       -0.83      -2.22       1.22    -408.00      -7.13      31.97       2.16   25522.40
2017 09 06 20 42 04 006       -0.83      -2.20       1.31    -407.84      -6.83      33.56       2.24   24876.10
2017 09 06 20 43 05 014       -0.74      -2.21       1.46    -406.92      -7.58      33.40       2.31   26190.00
2017 09 06 20 44 06 028       -0.88      -2.14       1.29    -408.47      -7.91      32.55       2.20   25898.70
2017 09 06 20 45 00 272       -0.92      -2.10       1.16    -409.70      -7.70      32.68       2.04   24490.60
2017 09 06 20 46 01 300       -0.79      -2.09       1.18    -410.36      -7.42      33.19       2.00   23586.90
2017 09 06 20 47 02 332       -0.80      -2.15       1.18    -411.08      -7.32      33.51       2.06   23435.50
2017 09 06 20 48 03 335       -0.94      -2.29       1.08    -412.31      -7.27      32.64       2.26   24484.80
2017 09 06 20 49 04 293       -1.05      -2.34       0.99    -412.42      -7.25      31.83       2.37   25752.70
2017 09 06 20 50 05 205       -1.04      -2.34       0.85    -412.56      -8.21      31.09       2.34   26080.90
2017 09 06 20 51 06 071       -1.09      -2.25       0.76    -412.25      -9.18      32.44       2.46   28222.90
2017 09 06 20 52 00 125       -1.11      -2.15       0.87    -411.74      -9.95      31.54       2.21   35678.60
2017 09 06 20 53 00 775       -1.14      -2.03       0.96    -411.81      -7.67      30.54       1.88   39568.50
2017 09 06 20 54 01 457       -1.19      -1.97       1.00    -412.71      -5.51      31.04       2.10   35195.30
2017 09 06 20 55 02 157       -1.20      -2.00       1.13    -413.16      -6.64      31.20       2.32   30851.70
2017 09 06 20 56 02 828       -1.17      -2.07       1.10    -413.93      -6.79      30.30       2.20   28114.30
2017 09 06 20 57 03 464       -1.19      -2.16       1.00    -414.56      -5.14      31.05       2.14   27556.50
2017 09 06 20 58 04 069       -1.17      -2.16       1.10    -413.76      -5.00      31.52       2.34   28679.50
2017 09 06 20 59 04 644       -1.12      -2.18       1.03    -413.92      -5.17      30.36       2.51   29704.20
2017 09 06 21 00 05 191       -1.25      -2.04       0.85    -416.19      -3.73      30.73       2.58   27505.10
2017 09 06 21 01 05 712       -1.28      -1.97       0.83    -415.45      -4.73      34.29       2.54   24873.10
2017 09 06 21 02 06 207       -1.36      -2.00       0.87    -416.88      -6.19      33.92       2.48   24466.20
2017 09 06 21 03 06 679       -1.51      -2.05       0.91    -417.17      -6.42      31.07       2.53   25269.40
2017 09 06 21 04 00 411       -1.51      -2.27       1.00    -418.23      -4.58      29.56       2.62   26502.70
2017 09 06 21 05 00 839       -1.41      -2.20       1.00    -417.22      -3.86      29.09       2.60   25116.60
2017 09 06 21 06 01 243       -1.27      -2.15       0.92    -417.61      -4.39      30.94       2.44   23729.20
2017 09 06 21 07 01 623       -1.35      -2.17       0.95    -419.49      -6.48      31.28       2.48   25720.20
2017 09 06 21 08 01 981       -1.38      -2.09       0.95    -420.52      -7.42      29.10       2.10   33937.00
2017 09 06 21 09 02 321       -1.46      -2.08       0.93    -419.29      -4.32      27.62       1.83   39307.80
2017 09 06 21 10 02 742       -1.49      -2.13       0.84    -416.75      -1.20      28.08       2.19   38418.60
2017 09 06 21 11 03 632       -1.38      -2.13       0.95    -415.13      -2.28      27.75       2.74   34620.40
2017 09 06 21 12 04 536       -1.41      -2.29       0.99    -414.46      -5.71      28.33       2.53   30782.30
2017 09 06 21 13 05 426       -1.64      -2.37       0.79    -415.44      -6.18      25.09       2.61   30274.60
2017 09 06 21 14 06 305       -1.74      -2.46       0.59    -416.69      -5.92      25.11       2.72   30162.60
2017 09 06 21 15 00 414       -1.76      -2.53       0.45    -417.60      -5.52      23.84       2.60   30446.90
2017 09 06 21 16 01 300       -1.70      -2.32       0.66    -417.57      -2.98      26.54       2.59   31488.10
2017 09 06 21 17 02 291       -1.67      -2.10       0.61    -416.16      -2.94      28.46       2.64   31909.10
2017 09 06 21 18 03 255       -1.45      -2.03       0.56    -415.97      -5.06      26.92       2.42   31221.20
2017 09 06 21 19 04 188       -1.58      -1.98       0.81    -416.82      -6.01      24.68       2.45   32189.70
