MIDL Ballistic 32Re Data for 2015-03-16 to 2015-03-20

#COORDINATES
GSM

yr mo dy hr mn sc msc bx by bz ux uy uz rho T

#START
2015  3 19  1 58  0    0    -0.61    -0.29    -2.21    -653.2      9.10     -8.69     3.020     194345
2015  3 19  1 59  0    0    -0.65    -0.26    -2.30    -654.3      9.34     -8.75     3.022     195863
2015  3 19  2  0  0    0    -1.20    -1.04    -1.76    -655.2      8.36     -9.54     3.137     197927
2015  3 19  2  1  0    0    -2.48    -2.14    -0.52    -667.8     -2.13    -10.71     3.292     199084
2015  3 19  2  2  0    0    -2.56    -2.17    -0.32    -668.7     -3.13    -10.41     3.255     203980
2015  3 19  2  3  0    0    -2.59    -2.24     0.04    -669.5     -0.88     -8.74     3.245     208132
2015  3 19  2  4  0    0    -2.64    -2.21     0.14    -669.1      1.66     -6.87     3.232     209727
2015  3 19  2  5  0    0    -2.60    -2.17    -0.15    -668.6      1.66     -6.87     3.209     210296
2015  3 19  2  6  0    0    -2.66    -2.21    -0.24    -667.8      2.49     -5.99     3.198     211849
2015  3 19  2  7  0    0    -2.57    -2.25    -0.23    -665.9      2.40     -5.63     3.186     213478
2015  3 19  2  8  0    0    -2.25    -2.32    -0.21    -665.0      2.44     -6.31     3.164     217351
2015  3 19  2  9  0    0    -1.98    -2.33    -0.35    -663.3      3.52     -8.23     3.157     219992
2015  3 19  2 10  0    0    -1.61    -2.17    -0.56    -661.2      4.79    -10.57     3.164     221839
2015  3 19  2 11  0    0    -1.34    -1.86    -0.62    -659.0      5.49    -12.12     3.177     223913
2015  3 19  2 12  0    0    -1.19    -1.65    -0.44    -657.2      8.74     -9.84     3.195     226819
2015  3 19  2 13  0    0    -1.07    -1.59    -0.01    -655.5     12.12     -4.41     3.212     228783
2015  3 19  2 14  0    0    -1.16    -1.57     0.42    -655.6     11.06     -0.07     3.162     228274
2015  3 19  2 15  0    0    -1.03    -1.57    -0.14    -659.3      6.50      0.07     2.964     221460
2015  3 19  2 16  0    0    -0.95    -1.64    -0.70    -659.1      1.03     -4.99     2.809     208938
2015  3 19  2 17  0    0    -1.26    -1.94    -0.78    -658.5     -3.02     -9.67     2.724     196067
2015  3 19  2 18  0    0    -2.09    -2.33    -0.76    -659.7     -7.24    -13.07     2.700     187480
2015  3 19  2 19  0    0    -2.57    -2.52    -0.85    -661.0     -9.52    -14.98     2.768     185484
2015  3 19  2 20  0    0    -2.63    -2.58    -0.81    -664.0     -7.63    -11.44     2.860     193652
2015  3 19  2 21  0    0    -3.28    -1.89     0.45    -670.6      6.57      7.32     2.887     195250
2015  3 19  2 22  0    0    -3.60    -1.62     0.84    -673.2      8.56      8.21     2.843     187536
2015  3 19  2 23  0    0    -3.74    -1.55     0.81    -673.4      8.08      5.89     2.839     181290
2015  3 19  2 24  0    0    -3.66    -1.73     0.47    -670.2      4.97     -0.94     2.844     178959
2015  3 19  2 25  0    0    -3.47    -2.00     0.09    -667.6      2.71     -3.83     2.853     178159
2015  3 19  2 26  0    0    -3.32    -2.14    -0.17    -666.7      1.33     -4.14     2.844     175232
2015  3 19  2 27  0    0    -3.22    -2.30    -0.22    -666.1     -0.47     -4.83     2.828     174979
2015  3 19  2 28  0    0    -2.97    -2.48    -0.16    -664.9     -1.02     -5.88     2.799     175965
2015  3 19  2 29  0    0    -2.53    -2.59    -0.20    -664.6     -1.81     -6.53     2.829     178609
2015  3 19  2 30  0    0    -2.18    -2.95    -0.30    -663.7     -2.36     -7.46     2.774     185529
2015  3 19  2 31  0    0    -2.10    -2.94    -0.40    -666.3     -1.89     -8.55     2.707     191478
2015  3 19  2 32  0    0    -3.05    -2.55    -0.20    -669.5     -0.36     -7.86     2.721     193809
2015  3 19  2 33  0    0    -3.75    -2.28    -0.04    -669.7     -0.95     -8.97     2.776     193618
2015  3 19  2 34  0    0    -3.83    -2.16    -0.19    -668.8     -1.81     -9.92     2.880     189761
2015  3 19  2 35  0    0    -3.42    -1.98    -0.34    -665.6     -0.72    -10.56     2.963     183156
2015  3 19  2 36  0    0    -2.74    -2.03    -0.46    -660.7     -0.54    -11.66     2.976     182055
2015  3 19  2 37  0    0    -2.06    -2.06    -0.57    -656.9     -0.47    -12.07     3.000     184234
2015  3 19  2 38  0    0    -1.67    -2.04    -0.64    -655.2     -0.94    -12.32     3.074     187271
2015  3 19  2 39  0    0    -1.69    -2.06    -0.71    -654.9     -1.95    -13.32     3.148     188073
2015  3 19  2 40  0    0    -1.82    -2.17    -0.89    -655.4     -3.79    -15.63     3.147     187781
2015  3 19  2 41  0    0    -2.00    -2.26    -1.06    -655.2     -6.39    -18.22     3.146     187129
2015  3 19  2 42  0    0    -2.07    -2.31    -1.17    -654.2     -7.39    -17.84     3.137     186802
2015  3 19  2 43  0    0    -2.02    -2.41    -1.17    -652.3     -8.22    -16.57     3.118     187173
2015  3 19  2 44  0    0    -1.94    -2.29    -1.15    -651.7     -6.18    -14.45     3.116     188374
2015  3 19  2 45  0    0    -1.81    -2.39    -1.12    -649.4     -7.15    -15.25     3.098     189102
2015  3 19  2 46  0    0    -1.52    -2.35    -1.07    -649.7     -6.89    -15.73     3.137     192163
2015  3 19  2 47  0    0    -1.56    -2.41    -1.03    -650.8     -6.59    -15.75     3.155     192005
2015  3 19  2 48  0    0    -2.51    -1.92    -1.08    -659.8     -2.08    -16.14     3.003     186557
2015  3 19  2 49  0    0    -3.33    -1.84    -1.22    -662.9     -1.40    -17.33     2.862     180740
2015  3 19  2 50  0    0    -3.41    -2.00    -1.25    -661.4     -4.09    -18.89     2.807     179827
2015  3 19  2 51  0    0    -3.10    -2.19    -1.02    -659.6     -5.49    -19.73     2.793     182202
2015  3 19  2 52  0    0    -2.74    -2.38    -0.73    -655.0     -3.18    -19.32     2.794     183890
2015  3 19  2 53  0    0    -2.46    -2.56    -0.51    -648.6      0.89    -18.39     2.797     184159
2015  3 19  2 54  0    0    -2.44    -2.78    -0.52    -648.6      0.08    -18.65     2.825     187494
2015  3 19  2 55  0    0    -2.82    -2.62    -0.86    -652.1     -4.48    -19.74     2.886     191279
2015  3 19  2 56  0    0    -2.83    -2.34    -1.07    -653.1     -9.10    -20.38     2.933     190863
2015  3 19  2 57  0    0    -2.69    -2.41    -1.09    -650.5     -9.73    -17.09     2.950     187872
2015  3 19  2 58  0    0    -2.20    -2.72    -0.67    -646.5    -11.13    -12.66     2.943     178175
2015  3 19  2 59  0    0    -1.19    -3.43     0.13    -643.0    -14.63     -9.38     2.925     177852
2015  3 19  3  0  0    0    -0.96    -3.81     0.11    -643.0    -15.48     -8.85     2.906     181133
2015  3 19  3  1  0    0    -1.00    -3.67    -0.18    -645.6    -10.84     -8.15     2.914     188872
2015  3 19  3  2  0    0    -1.37    -3.52    -0.31    -647.5    -10.13    -11.37     2.951     190066
2015  3 19  3  3  0    0    -1.74    -3.29    -0.58    -649.9    -10.09    -11.55     2.938     190051
2015  3 19  3  4  0    0    -2.15    -3.02    -0.61    -651.0     -9.33    -12.13     2.922     189820
2015  3 19  3  5  0    0    -2.20    -2.83    -0.78    -649.2    -12.01    -14.69     2.923     188791
2015  3 19  3  6  0    0    -1.35    -3.35    -1.60    -647.7    -15.72    -16.88     2.923     184882
2015  3 19  3  7  0    0    -1.20    -3.35    -2.13    -644.2    -18.27    -20.32     2.897     177628
2015  3 19  3  8  0    0    -1.01    -3.06    -2.53    -643.2    -18.97    -20.26     2.832     176419
2015  3 19  3  9  0    0    -0.89    -2.96    -2.52    -639.9    -17.72    -19.78     2.789     176647
2015  3 19  3 10  0    0    -0.50    -2.84    -2.27    -634.5    -15.89    -19.17     2.774     180095
2015  3 19  3 11  0    0     0.17    -2.64    -1.94    -628.2    -13.88    -18.39     2.773     185376
2015  3 19  3 12  0    0     1.46    -2.16    -1.94    -622.1    -11.37    -17.22     2.767     185376
2015  3 19  3 13  0    0     2.32    -1.58    -2.22    -619.1     -9.50    -16.20     2.732     184561
2015  3 19  3 14  0    0     2.32    -1.39    -2.29    -620.9     -4.85    -13.12     2.710     181283
2015  3 19  3 15  0    0     2.32    -2.02    -0.71    -622.3      0.56     -8.93     2.713     180077
2015  3 19  3 16  0    0     2.37    -2.18     0.02    -620.5      4.14     -8.24     2.713     185382
2015  3 19  3 17  0    0     2.82    -1.98     0.15    -616.0      4.02     -8.38     2.712     188035
2015  3 19  3 18  0    0     3.52    -1.65     0.11    -610.9      2.36     -8.19     2.702     186405
2015  3 19  3 19  0    0     4.04    -1.30    -0.13    -608.7      3.03     -7.11     2.660     177873
2015  3 19  3 20  0    0     4.01    -1.32    -0.13    -608.7      4.02     -6.78     2.660     176121
2015  3 19  3 21  0    0     3.47    -1.67    -0.03    -609.9      3.82     -7.43     2.667     174290
2015  3 19  3 22  0    0     3.44    -1.80     0.25    -610.9      3.18     -8.51     2.676     172445
2015  3 19  3 23  0    0     3.25    -2.10     0.62    -611.8      6.55     -7.19     2.684     171003
2015  3 19  3 24  0    0     3.19    -2.37     0.84    -613.1      7.47     -6.48     2.704     171536
2015  3 19  3 25  0    0     3.17    -2.29     0.63    -612.0      7.35     -5.81     2.749     173605
2015  3 19  3 26  0    0     3.04    -2.27     0.33    -610.8      7.28     -5.69     2.750     176308
2015  3 19  3 27  0    0     2.76    -2.12     0.31    -610.0      6.67     -5.36     2.758     177525
2015  3 19  3 28  0    0     2.30    -2.53     0.02    -614.9      0.15     -8.12     2.765     178027
2015  3 19  3 29  0    0     1.89    -2.54    -0.57    -616.5     -8.42    -11.71     2.779     178027
2015  3 19  3 30  0    0     1.82    -2.61    -0.97    -616.8    -10.47    -14.62     2.806     177656
2015  3 19  3 31  0    0     1.57    -2.49    -0.99    -621.2     -8.47    -15.41     2.836     177258
2015  3 19  3 32  0    0     1.50    -2.41    -0.92    -623.1     -7.42    -15.80     2.785     177213
2015  3 19  3 33  0    0     1.54    -2.65    -0.90    -621.6     -9.43    -15.98     2.801     177203
2015  3 19  3 34  0    0     1.70    -2.84    -1.02    -618.8    -11.04    -16.11     2.846     177750
2015  3 19  3 35  0    0     1.93    -2.89    -1.11    -617.3    -11.37    -15.82     2.875     181702
2015  3 19  3 36  0    0     2.41    -2.36    -1.06    -616.3     -7.89    -15.07     2.855     193214
2015  3 19  3 37  0    0     2.99    -1.61    -1.14    -614.4     -2.37    -14.26     2.823     205149
2015  3 19  3 38  0    0     3.36    -1.12    -1.36    -612.6      1.84    -13.50     2.813     210107
2015  3 19  3 39  0    0     3.62    -0.13    -1.42    -611.1      6.04    -13.16     2.798     212000
2015  3 19  3 40  0    0     3.61     0.70    -1.71    -609.8      9.57    -13.54     2.807     211569
2015  3 19  3 41  0    0     3.63     0.67    -2.06    -608.7     10.65    -14.75     2.971     207548
2015  3 19  3 42  0    0     3.43     0.26    -2.40    -608.2      8.03    -17.16     3.094     197534
2015  3 19  3 43  0    0     3.24    -0.45    -2.43    -608.3      8.11    -19.74     3.110     196616
2015  3 19  3 44  0    0     2.48    -0.67    -2.44    -612.6      5.05    -23.53     2.996     190577
2015  3 19  3 45  0    0     2.51    -1.15    -2.60    -612.9     -3.32    -25.35     2.897     173266
2015  3 19  3 46  0    0     2.53    -1.14    -2.84    -612.7     -4.52    -28.06     2.918     173311
2015  3 19  3 47  0    0     2.35    -1.03    -3.25    -615.6     -8.05    -27.34     3.035     174081
2015  3 19  3 48  0    0     2.15    -1.17    -3.08    -617.2     -7.44    -25.49     3.114     179645
2015  3 19  3 49  0    0     1.71    -1.66    -2.77    -616.7     -4.81    -25.43     3.077     185629
2015  3 19  3 50  0    0     1.57    -1.85    -2.61    -615.0     -2.04    -26.93     3.020     187089
2015  3 19  3 51  0    0     1.75    -1.73    -2.64    -612.5     -0.40    -28.08     2.971     182771
2015  3 19  3 52  0    0     1.65    -2.08    -2.75    -615.2     -7.54    -28.76     2.932     168356
2015  3 19  3 53  0    0     0.91    -3.29    -2.52    -618.9    -16.33    -33.97     2.896     163136
2015  3 19  3 54  0    0     0.68    -3.59    -1.97    -624.7    -22.28    -36.62     2.933     161023
2015  3 19  3 55  0    0     1.18    -3.54    -2.01    -624.3    -24.61    -20.28     2.944     163917
2015  3 19  3 56  0    0     0.75    -3.52    -2.54    -627.6    -18.47    -26.59     2.995     163987
2015  3 19  3 57  0    0    -0.28    -3.48    -3.01    -628.1    -16.41    -29.90     2.984     153298
2015  3 19  3 58  0    0    -0.49    -3.26    -3.34    -630.8    -15.74    -31.53     2.998     142913
2015  3 19  3 59  0    0    -0.76    -3.13    -3.50    -627.3    -14.67    -31.73     3.003     142875
2015  3 19  4  0  0    0    -0.86    -3.05    -3.59    -630.5    -15.75    -33.22     3.252     140945
2015  3 19  4  1  0    0    -1.12    -2.96    -3.79    -632.0    -16.29    -33.59     3.188     139767
2015  3 19  4  2  0    0    -1.01    -2.97    -3.70    -630.6    -15.84    -32.80     3.105     136706
2015  3 19  4  3  0    0    -1.03    -2.91    -3.57    -630.0    -13.40    -33.19     3.099     138021
2015  3 19  4  4  0    0    -1.19    -3.09    -3.57    -630.4    -15.08    -33.94     3.132     146715
2015  3 19  4  5  0    0    -0.94    -2.96    -3.74    -628.1    -14.70    -34.07     3.132     155125
2015  3 19  4  6  0    0    -0.31    -2.82    -3.80    -625.1    -11.84    -33.12     3.139     163703
2015  3 19  4  7  0    0     0.30    -2.25    -3.74    -622.6     -0.21    -26.28     3.161     167135
2015  3 19  4  8  0    0     0.51    -1.22    -3.13    -619.6      4.67    -23.98     3.170     167850
2015  3 19  4  9  0    0     1.25    -0.47    -2.64    -615.9      6.18    -23.78     3.118     167850
2015  3 19  4 10  0    0     2.23    -0.20    -2.42    -610.6      6.90    -23.27     3.039     168978
2015  3 19  4 11  0    0     2.42    -0.22    -2.25    -602.6      7.25    -21.06     3.010     173210
2015  3 19  4 12  0    0     2.52    -0.23    -2.17    -596.9      7.05    -19.72     2.970     175397
2015  3 19  4 13  0    0     2.63    -0.33    -2.11    -594.4      6.41    -17.37     2.936     175397
2015  3 19  4 14  0    0     3.02    -0.65    -1.82    -593.8      5.36    -11.88     2.944     173880
2015  3 19  4 15  0    0     3.34    -0.69    -1.47    -595.0      1.70    -14.18     2.916     168573
2015  3 19  4 16  0    0     3.42    -0.84    -1.62    -594.7     -0.11    -13.85     2.876     169282
2015  3 19  4 17  0    0     3.34    -1.26    -1.55    -595.7     -1.31    -12.84     2.824     171230
2015  3 19  4 18  0    0     3.08    -1.32    -1.36    -599.0     -4.31    -13.52     2.802     170343
2015  3 19  4 19  0    0     2.73    -1.40    -1.55    -603.1     -7.71    -16.54     2.861     168270
2015  3 19  4 20  0    0     2.51    -1.50    -1.66    -604.5     -8.75    -17.65     2.949     167469
2015  3 19  4 21  0    0     2.46    -1.33    -1.76    -605.4     -6.04    -17.60     2.969     167383
2015  3 19  4 22  0    0     1.96    -1.60    -1.74    -607.9    -10.76    -17.20     2.969     167383
2015  3 19  4 23  0    0     1.43    -2.55    -1.58    -615.5    -23.42    -16.34     2.982     162390
2015  3 19  4 24  0    0     1.30    -3.08    -1.33    -611.0    -23.52    -15.20     2.935     159552
2015  3 19  4 25  0    0     1.48    -3.52    -1.59    -608.0    -21.79    -17.21     2.815     159560
2015  3 19  4 26  0    0     1.71    -3.60    -1.57    -607.4    -21.59    -17.65     2.692     160007
2015  3 19  4 27  0    0     1.40    -3.72    -1.38    -608.8    -21.35    -16.08     2.561     159413
2015  3 19  4 28  0    0     1.12    -3.59    -1.38    -612.4    -22.17    -17.50     2.620     149770
2015  3 19  4 29  0    0     1.33    -3.36    -1.40    -614.1    -24.63    -22.51     2.664     149377
2015  3 19  4 30  0    0     1.40    -3.15    -1.43    -613.5    -28.54    -25.67     2.689     149189
2015  3 19  4 31  0    0     1.50    -2.90    -1.39    -613.5    -26.16    -25.78     2.759     149196
2015  3 19  4 32  0    0     1.64    -2.26    -0.92    -613.6    -20.36    -22.56     2.818     151044
2015  3 19  4 33  0    0     2.23    -1.01     0.02    -611.3    -11.04    -13.92     2.932     154992
2015  3 19  4 34  0    0     2.61    -0.37     0.28    -603.7     -4.11     -8.52     3.001     154992
2015  3 19  4 35  0    0     2.69    -0.03     0.11    -601.0      6.44     -4.70     3.046     150396
