Produced from MIDL 1D BATSRUS MHD at x=32.00 Re (nT, km/s, cm^-3, K)

#COORDINATES
GSM

year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5 14 15  6  0   0     -0.53      1.89     -1.70   -531.52     -3.03     25.05    0.9137   452115.9
2024  5 14 15  7  0   0     -0.55      1.78     -1.59   -530.01     -1.56     21.18    0.9353   452590.0
2024  5 14 15  8  0   0     -0.72      1.84     -1.65   -536.83     -3.17     18.43    1.0006   472816.4
2024  5 14 15  9  0   0     -0.80      1.88     -1.76   -536.30     -6.11     16.14    0.9931   467307.7
2024  5 14 15 10  0   0     -0.80      1.95     -1.95   -533.05     -8.31     15.85    1.0331   439603.8
2024  5 14 15 11  0   0     -0.86      2.02     -2.27   -531.25     -3.09     20.12    1.1335   393181.8
2024  5 14 15 12  0   0     -1.14      2.07     -2.26   -530.13      5.01     19.87    1.2102   382704.8
2024  5 14 15 13  0   0     -1.83      1.75     -2.20   -535.12     14.01     16.35    1.3618   420033.7
2024  5 14 15 14  0   0     -1.90      1.64     -2.00   -539.57     11.16     13.60    1.3009   435370.1
2024  5 14 15 15  0   0     -1.36      1.65     -2.15   -543.98      6.29      7.52    1.2087   444350.5
2024  5 14 15 16  0   0     -0.89      1.84     -2.28   -551.39      6.45      6.30    1.2862   447157.5
2024  5 14 15 17  0   0     -0.66      1.70     -2.24   -548.84     -3.39      4.85    1.3408   456609.3
2024  5 14 15 18  0   0     -0.63      2.59     -2.04   -542.84    -17.86      0.29    1.1535   430322.6
2024  5 14 15 19  0   0     -0.69      2.64     -1.84   -540.65    -16.04      3.00    0.9798   401269.1
2024  5 14 15 20  0   0     -0.49      2.54     -1.35   -539.65    -11.02     10.54    0.8764   358415.2
2024  5 14 15 21  0   0     -0.47      2.42     -1.29   -534.97     -9.10     13.12    0.8710   359910.1
2024  5 14 15 22  0   0     -0.48      2.35     -1.31   -534.39     -6.78     18.92    0.8654   402059.0
2024  5 14 15 23  0   0     -0.54      2.32     -1.02   -534.92     -5.26     27.02    0.8774   426742.3
2024  5 14 15 24  0   0     -0.57      2.20     -0.68   -540.34     -4.14     31.59    0.8195   409751.3
2024  5 14 15 25  0   0     -0.53      2.24     -0.53   -537.48     -5.68     35.22    0.8299   396851.8
2024  5 14 15 26  0   0     -0.46      2.34     -0.44   -535.14    -11.05     35.38    0.8584   360789.6
2024  5 14 15 27  0   0     -0.43      2.52     -0.56   -535.02    -14.71     34.71    0.8676   334860.3
2024  5 14 15 28  0   0     -0.38      2.72     -0.67   -535.80    -15.21     29.66    0.8812   326099.4
2024  5 14 15 29  0   0     -0.45      2.83     -0.61   -534.32    -14.53     23.37    0.8822   324626.4
2024  5 14 15 30  0   0     -0.74      2.86     -0.33   -535.05     -8.03     20.67    0.8869   331746.6
2024  5 14 15 31  0   0     -1.17      2.90     -0.22   -534.82     -3.55     20.62    0.8632   331186.8
2024  5 14 15 32  0   0     -1.27      3.17     -0.10   -534.49     -4.81     17.58    0.8286   324304.7
2024  5 14 15 33  0   0     -1.21      3.39     -0.02   -534.58     -7.60     16.91    0.7909   314735.1
2024  5 14 15 34  0   0     -1.21      3.39      0.02   -535.75    -12.32     16.81    0.7888   313562.3
2024  5 14 15 35  0   0     -1.40      3.04     -0.11   -540.48     -9.84     19.23    0.8902   339182.2
2024  5 14 15 36  0   0     -1.85      3.04     -0.16   -543.82    -12.47     23.31    0.8577   358162.7
2024  5 14 15 37  0   0     -2.02      3.14     -0.01   -543.00    -11.56     24.72    0.7295   414342.2
2024  5 14 15 38  0   0     -1.99      3.13      0.07   -542.57     -9.65     24.77    0.7230   426010.5
2024  5 14 15 39  0   0     -1.93      3.03      0.01   -540.57     -9.63     25.61    0.7429   439275.8
2024  5 14 15 40  0   0     -1.88      2.89     -0.10   -538.75     -8.77     29.47    0.7772   454646.8
2024  5 14 15 41  0   0     -1.87      2.88     -0.13   -540.16     -7.24     32.20    0.8154   461558.3
2024  5 14 15 42  0   0     -1.95      2.94     -0.12   -544.49     -9.35     29.79    0.8457   465257.8
2024  5 14 15 43  0   0     -2.04      2.86     -0.04   -550.11    -10.08     25.14    0.8248   461960.7
2024  5 14 15 44  0   0     -1.87      2.78      0.02   -549.93     -6.21     25.30    0.8328   471562.1
2024  5 14 15 45  0   0     -1.48      2.65      0.06   -546.90     -1.65     30.21    0.8746   490698.8
2024  5 14 15 46  0   0     -1.40      2.58     -0.14   -542.61     -3.76     29.92    0.9025   501777.1
2024  5 14 15 47  0   0     -1.59      2.60     -0.39   -539.04     -7.03     24.57    0.8926   497167.3
2024  5 14 15 48  0   0     -1.61      2.80     -0.41   -537.92     -8.66     24.31    0.9346   499985.7
2024  5 14 15 49  0   0     -1.51      3.02     -0.32   -535.46     -7.76     27.68    0.9783   486648.3
2024  5 14 15 50  0   0     -1.37      3.00     -0.35   -533.58     -3.96     27.75    0.9957   485623.3
2024  5 14 15 51  0   0     -1.43      3.02     -0.61   -534.09      1.53     29.36    0.9890   481744.5
2024  5 14 15 52  0   0     -1.63      3.04     -0.60   -534.61      2.44     31.17    0.9979   486952.1
2024  5 14 15 53  0   0     -1.77      3.10     -0.62   -534.61      0.52     33.73    0.9883   488241.4
2024  5 14 15 54  0   0     -1.62      3.02     -0.74   -537.70     -1.84     37.82    0.9237   468901.9
2024  5 14 15 55  0   0     -1.40      2.95     -0.82   -539.23      0.92     39.92    0.9212   466694.4
2024  5 14 15 56  0   0     -1.55      2.95     -1.00   -543.84      3.94     40.45    0.9856   463724.6
2024  5 14 15 57  0   0     -1.79      3.06     -1.07   -547.83      1.24     40.66    1.0774   445970.6
2024  5 14 15 58  0   0     -1.96      3.13     -0.88   -549.61     -3.65     39.52    1.1048   452514.7
2024  5 14 15 59  0   0     -1.94      3.24     -0.90   -555.30     -9.92     35.97    1.1668   475993.2
2024  5 14 16  0  0   0     -1.62      3.29     -0.90   -556.77    -14.56     31.05    1.1725   501521.8
2024  5 14 16  1  0   0     -1.31      3.37     -0.62   -554.47    -17.65     27.66    1.1050   514999.4
2024  5 14 16  2  0   0     -1.15      3.55     -0.51   -553.59    -15.72     28.04    1.0597   496145.4
2024  5 14 16  3  0   0     -0.73      3.69     -0.48   -554.25    -12.53     27.67    1.0737   474775.4
2024  5 14 16  4  0   0      0.39      3.72     -0.19   -554.94     -7.42     32.06    1.0466   464466.1
2024  5 14 16  5  0   0      1.51      3.67     -0.17   -555.11     -7.09     31.78    1.0338   476321.2
2024  5 14 16  6  0   0      1.52      3.63     -0.16   -552.68     -4.57     30.52    1.0102   474573.1
2024  5 14 16  7  0   0      1.15      3.57     -0.09   -550.39     -2.93     28.66    0.9909   465596.5
2024  5 14 16  8  0   0      1.13      3.70     -0.04   -549.65     -3.60     27.90    0.9490   450545.2
2024  5 14 16  9  0   0      1.18      3.79      0.16   -550.49      0.30     28.66    0.9558   449808.2
2024  5 14 16 10  0   0      1.24      3.67      0.54   -553.01      3.76     31.08    0.9740   463888.9
2024  5 14 16 11  0   0      1.23      3.08      0.90   -556.74      2.92     31.50    1.0450   490913.0
2024  5 14 16 12  0   0      1.30      2.89      0.94   -557.84      6.98     24.19    1.0583   501834.2
2024  5 14 16 13  0   0      1.12      2.88      0.92   -555.75     11.77     15.63    0.9915   485428.3
2024  5 14 16 14  0   0      0.71      2.11      1.26   -566.64     23.97      1.25    0.8543   440931.6
2024  5 14 16 15  0   0      0.48      2.41      1.23   -566.79     11.96      0.29    0.7957   437540.2
2024  5 14 16 16  0   0      0.07      2.72      0.91   -564.91      1.65      7.06    0.7450   450044.4
2024  5 14 16 17  0   0     -0.48      2.59      1.01   -561.94      3.28      3.99    0.7423   455720.2
2024  5 14 16 18  0   0     -0.63      2.45      1.17   -562.42      4.52     -1.52    0.7037   438713.5
2024  5 14 16 19  0   0     -0.57      2.41      1.23   -561.81      7.32     -3.93    0.7063   424026.9
2024  5 14 16 20  0   0     -0.30      2.64      1.18   -569.59     11.38     -8.94    0.8169   454116.1
2024  5 14 16 21  0   0      0.03      2.40      1.37   -575.84      9.66     -7.42    0.8968   475653.6
2024  5 14 16 22  0   0     -1.31      2.01      1.25   -578.92     17.12     -4.75    0.9892   514391.7
2024  5 14 16 23  0   0     -1.51      1.89      1.23   -577.21     19.61     -3.42    1.0561   542176.4
2024  5 14 16 24  0   0     -0.48      1.81      1.57   -572.31     26.22     -1.17    1.0447   560630.5
2024  5 14 16 25  0   0     -1.03      2.55      2.08   -564.36      6.12    -10.46    0.8716   523976.6
2024  5 14 16 26  0   0     -1.70      2.62      2.32   -560.32      0.69    -12.85    0.8229   532387.1
2024  5 14 16 27  0   0     -1.82      2.69      2.52   -557.85     -2.78    -14.42    0.8037   525288.0
2024  5 14 16 28  0   0     -1.59      2.73      2.75   -555.96     -4.78    -13.95    0.7693   499159.1
2024  5 14 16 29  0   0     -0.96      2.55      2.67   -552.32    -15.25    -22.23    0.8326   500226.0
2024  5 14 16 30  0   0     -1.01      2.52      2.56   -553.86    -16.46    -25.58    0.8816   476055.0
2024  5 14 16 31  0   0     -1.30      2.53      2.23   -560.43    -19.39    -24.39    0.8548   444371.7
2024  5 14 16 32  0   0     -1.52      2.66      2.15   -559.84    -22.61    -22.75    0.8248   425446.9
2024  5 14 16 33  0   0     -1.62      2.68      2.16   -558.21    -22.90    -22.16    0.8104   407199.6
2024  5 14 16 34  0   0     -1.63      2.62      2.22   -556.77    -20.84    -22.24    0.8119   400752.1
2024  5 14 16 35  0   0     -1.68      2.58      2.27   -557.37    -20.24    -20.84    0.8240   403645.6
2024  5 14 16 36  0   0     -1.78      2.63      2.28   -557.36    -19.61    -19.39    0.8406   415573.2
2024  5 14 16 37  0   0     -1.82      2.80      2.22   -555.07    -19.40    -18.67    0.8517   433003.5
2024  5 14 16 38  0   0     -1.76      3.03      2.08   -552.62    -21.51    -17.55    0.8692   443719.6
2024  5 14 16 39  0   0     -1.67      3.10      1.88   -549.28    -22.71    -17.00    0.8914   432752.6
2024  5 14 16 40  0   0     -1.73      3.02      1.72   -546.50    -23.70    -13.90    0.9196   410819.0
2024  5 14 16 41  0   0     -1.80      2.62      1.52   -552.44    -21.45    -13.22    0.9111   392835.0
2024  5 14 16 42  0   0     -1.80      2.37      1.52   -551.92    -15.49    -13.31    0.9266   408041.2
2024  5 14 16 43  0   0     -1.84      2.17      1.70   -549.11    -12.33    -16.19    0.8686   434132.2
2024  5 14 16 44  0   0     -1.94      2.12      1.93   -546.84    -11.88    -18.43    0.8002   455189.8
2024  5 14 16 45  0   0     -2.05      2.20      1.95   -543.05    -16.14    -17.55    0.7714   460270.6
2024  5 14 16 46  0   0     -2.05      2.33      1.96   -542.42    -19.60    -16.42    0.7719   461495.1
2024  5 14 16 47  0   0     -1.91      2.44      1.89   -545.40    -19.98    -14.52    0.7981   453779.7
2024  5 14 16 48  0   0     -1.85      2.58      1.72   -548.15    -20.46    -13.91    0.8275   432752.4
2024  5 14 16 49  0   0     -1.95      2.66      1.59   -548.03    -20.93    -19.10    0.8649   412758.3
2024  5 14 16 50  0   0     -2.04      2.66      1.38   -546.85    -23.71    -21.58    0.9296   408480.2
2024  5 14 16 51  0   0     -2.06      2.70      1.40   -546.09    -25.13    -24.43    0.9511   393287.5
2024  5 14 16 52  0   0     -2.06      2.82      1.33   -545.65    -24.87    -20.89    0.9460   385395.9
2024  5 14 16 53  0   0     -1.99      2.97      1.06   -546.55    -24.26    -11.63    0.9474   395651.8
2024  5 14 16 54  0   0     -1.96      2.98      1.03   -547.63    -24.36     -8.60    0.9750   415632.0
2024  5 14 16 55  0   0     -1.94      2.79      0.85   -546.64    -20.94     -6.41    1.0511   446109.2
2024  5 14 16 56  0   0     -1.71      2.74      0.86   -545.00    -22.80     -3.97    1.0868   460798.4
2024  5 14 16 57  0   0     -1.62      2.75      1.00   -545.46    -21.86     -3.48    1.0836   455371.5
2024  5 14 16 58  0   0     -1.60      2.37      1.05   -549.24    -22.03      0.84    1.0288   412818.8
2024  5 14 16 59  0   0     -1.66      2.56      1.01   -552.05    -11.58      5.29    0.9954   382842.9
2024  5 14 17  0  0   0     -1.69      2.80      1.21   -552.30     -6.32      3.69    0.8796   394163.3
2024  5 14 17  1  0   0     -1.68      2.92      1.41   -553.94     -8.10      5.27    0.7610   406076.8
2024  5 14 17  2  0   0     -1.69      2.67      1.57   -557.58     -5.24      5.85    0.8108   422064.3
2024  5 14 17  3  0   0     -1.71      2.31      1.55   -559.62     -3.11     10.82    0.9433   448195.3
2024  5 14 17  4  0   0     -1.71      2.33      1.72   -560.68     -5.79      9.49    0.9613   462125.4
2024  5 14 17  5  0   0     -1.67      2.35      1.81   -561.94     -8.92      2.93    0.9230   469379.8
2024  5 14 17  6  0   0     -1.59      2.45      1.71   -557.83    -13.16      5.48    0.8626   450942.7
2024  5 14 17  7  0   0     -1.66      2.58      1.44   -550.96    -14.57      2.39    0.8231   437337.2
2024  5 14 17  8  0   0     -1.85      2.58      1.43   -546.98    -10.41     -5.24    0.8184   431733.6
2024  5 14 17  9  0   0     -1.96      2.48      1.62   -548.27     -3.12     -9.13    0.8741   443864.7
2024  5 14 17 10  0   0     -1.95      2.35      1.80   -550.68      3.78     -8.72    0.9080   466013.3
2024  5 14 17 11  0   0     -1.86      2.11      2.00   -549.13      5.01     -6.94    0.9013   483943.1
2024  5 14 17 12  0   0     -1.62      1.99      2.23   -551.71      1.72    -10.25    0.9589   492324.9
2024  5 14 17 13  0   0     -1.56      1.69      2.53   -559.22      8.78     -8.22    1.0140   471398.5
2024  5 14 17 14  0   0     -1.86      2.00      2.51   -565.44     10.28     -6.38    0.9671   433440.1
2024  5 14 17 15  0   0     -1.98      2.07      2.53   -566.00      6.50     -7.81    0.8434   436381.8
2024  5 14 17 16  0   0     -1.93      2.00      2.60   -561.39      5.12    -11.36    0.7770   443578.4
2024  5 14 17 17  0   0     -1.86      1.88      2.75   -555.87      4.59    -12.37    0.7953   407326.3
2024  5 14 17 18  0   0     -1.78      1.74      2.87   -550.44      5.38    -14.29    0.8416   376416.0
2024  5 14 17 19  0   0     -1.74      1.77      2.87   -547.32     10.92    -19.09    0.8280   376639.5
2024  5 14 17 20  0   0     -1.74      1.77      2.79   -545.07     14.08    -23.22    0.7940   376614.2
2024  5 14 17 21  0   0     -1.73      1.84      2.68   -541.53     15.50    -26.48    0.7790   383629.8
2024  5 14 17 22  0   0     -1.66      1.82      2.57   -541.16     16.18    -29.80    0.7655   392037.1
2024  5 14 17 23  0   0     -1.60      1.66      2.53   -542.58     16.74    -34.29    0.7707   402403.0
2024  5 14 17 24  0   0     -1.66      1.74      2.42   -542.58     14.65    -35.17    0.8245   414365.3
2024  5 14 17 25  0   0     -1.98      1.83      2.28   -542.92     12.65    -34.87    0.9261   410163.7
2024  5 14 17 26  0   0     -2.19      1.71      2.30   -543.01     14.58    -34.82    1.0184   408809.1
2024  5 14 17 27  0   0     -2.19      1.51      2.31   -541.22     20.92    -33.61    1.0761   420121.1
2024  5 14 17 28  0   0     -2.25      1.30      2.23   -537.26     26.33    -31.64    1.0693   419651.9
2024  5 14 17 29  0   0     -2.36      0.93      1.99   -540.25     28.75    -29.38    0.9469   407915.4
2024  5 14 17 30  0   0     -2.32      0.74      2.08   -543.70     27.98    -24.67    0.8755   414304.5
2024  5 14 17 31  0   0     -2.11      0.65      2.08   -546.97     24.16    -19.72    0.8057   416252.0
2024  5 14 17 32  0   0     -2.08      0.57      1.68   -551.43     23.41     -9.77    0.8416   449526.2
2024  5 14 17 33  0   0     -2.13      0.56      1.44   -553.84     22.15     -3.40    0.8633   482946.1
2024  5 14 17 34  0   0     -2.28      0.70      1.37   -555.67     20.52      0.99    0.9042   508292.6
2024  5 14 17 35  0   0     -2.37      0.87      1.49   -552.58     20.49     -1.42    0.8835   503291.0
2024  5 14 17 36  0   0     -2.45      0.88      1.65   -547.92     22.26     -6.37    0.8378   502667.3
2024  5 14 17 37  0   0     -2.52      0.93      1.62   -545.57     22.59     -5.87    0.8339   512042.0
2024  5 14 17 38  0   0     -2.73      0.99      1.35   -547.97     22.33     -2.11    0.9124   530075.4
2024  5 14 17 39  0   0     -2.94      0.96      1.15   -550.07     21.14     -5.21    1.0129   541272.9
2024  5 14 17 40  0   0     -2.74      0.88      1.17   -545.36     21.18    -17.01    1.0280   557710.2
2024  5 14 17 41  0   0     -2.60      0.93      1.21   -538.51     23.60    -32.23    1.0059   564587.8
2024  5 14 17 42  0   0     -2.30      0.99      1.30   -533.78     25.80    -37.77    0.9744   552559.4
2024  5 14 17 43  0   0     -2.32      0.92      1.74   -538.27     28.04    -36.33    1.0262   569621.3
2024  5 14 17 44  0   0     -2.40      0.57      1.64   -545.54     28.25    -32.80    0.9603   542846.9
2024  5 14 17 45  0   0     -2.42      0.50      1.27   -544.21     27.18    -35.79    0.9205   525815.0
2024  5 14 17 46  0   0     -2.57      0.53      1.17   -539.72     27.14    -43.11    0.9019   515256.4
2024  5 14 17 47  0   0     -2.54      0.50      0.99   -536.03     30.32    -48.57    0.9061   514845.1
2024  5 14 17 48  0   0     -2.52      0.66      0.85   -533.75     33.10    -42.43    0.9117   513702.4
