File created by python code using write_sme_file

Data downloaded from OMNIWeb and written in SME format

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2020  01  03  05  46  00    94.00   -26.00    68.00
2020  01  03  05  47  00   100.00   -33.00    67.00
2020  01  03  05  48  00    92.00   -29.00    63.00
2020  01  03  05  49  00    91.00   -34.00    57.00
2020  01  03  05  50  00   108.00   -45.00    63.00
2020  01  03  05  51  00   125.00   -51.00    74.00
2020  01  03  05  52  00   121.00   -49.00    72.00
2020  01  03  05  53  00   107.00   -39.00    68.00
2020  01  03  05  54  00   103.00   -32.00    71.00
2020  01  03  05  58  00   120.00   -35.00    85.00
2020  01  03  05  59  00   129.00   -47.00    82.00
2020  01  03  06  00  00   136.00   -47.00    89.00
2020  01  03  06  01  00   143.00   -49.00    94.00
2020  01  03  06  02  00   150.00   -57.00    93.00
2020  01  03  06  03  00   155.00   -61.00    94.00
2020  01  03  06  04  00   153.00   -69.00    84.00
2020  01  03  06  05  00   145.00   -75.00    70.00
2020  01  03  06  06  00   150.00   -87.00    63.00
2020  01  03  06  07  00   159.00  -102.00    57.00
2020  01  03  06  08  00   147.00   -90.00    57.00
2020  01  03  06  09  00   154.00   -94.00    60.00
2020  01  03  06  10  00   156.00   -96.00    60.00
2020  01  03  06  11  00   164.00  -113.00    51.00
2020  01  03  06  12  00   174.00  -136.00    38.00
2020  01  03  06  13  00   194.00  -154.00    40.00
2020  01  03  06  14  00   195.00  -152.00    43.00
2020  01  03  06  15  00   200.00  -155.00    45.00
2020  01  03  06  16  00   200.00  -150.00    50.00
2020  01  03  06  17  00   197.00  -142.00    55.00
2020  01  03  06  18  00   207.00  -139.00    68.00
2020  01  03  06  19  00   213.00  -147.00    66.00
2020  01  03  06  20  00   217.00  -154.00    63.00
2020  01  03  06  21  00   214.00  -157.00    57.00
2020  01  03  06  22  00   205.00  -161.00    44.00
2020  01  03  06  23  00   201.00  -167.00    34.00
2020  01  03  06  24  00   189.00  -164.00    25.00
2020  01  03  06  25  00   187.00  -163.00    24.00
2020  01  03  06  26  00   193.00  -169.00    24.00
2020  01  03  06  27  00   194.00  -173.00    21.00
2020  01  03  06  28  00   191.00  -171.00    20.00
2020  01  03  06  29  00   187.00  -168.00    19.00
2020  01  03  06  30  00   189.00  -172.00    17.00
2020  01  03  06  31  00   199.00  -181.00    18.00
2020  01  03  06  32  00   228.00  -200.00    28.00
2020  01  03  06  33  00   248.00  -210.00    38.00
2020  01  03  06  34  00   244.00  -208.00    36.00
2020  01  03  06  35  00   241.00  -203.00    38.00
2020  01  03  06  36  00   232.00  -194.00    38.00
2020  01  03  06  37  00   217.00  -182.00    35.00
2020  01  03  06  38  00   212.00  -178.00    34.00
2020  01  03  06  39  00   212.00  -178.00    34.00
2020  01  03  06  40  00   196.00  -161.00    35.00
2020  01  03  06  41  00   193.00  -156.00    37.00
2020  01  03  06  42  00   193.00  -160.00    33.00
2020  01  03  06  43  00   194.00  -162.00    32.00
2020  01  03  06  44  00   202.00  -172.00    30.00
2020  01  03  06  45  00   220.00  -186.00    34.00
2020  01  03  06  46  00   241.00  -204.00    37.00
2020  01  03  06  47  00   269.00  -221.00    48.00
2020  01  03  06  48  00   270.00  -208.00    62.00
2020  01  03  06  49  00   272.00  -210.00    62.00
2020  01  03  06  50  00   296.00  -226.00    70.00
2020  01  03  06  51  00   269.00  -193.00    76.00
2020  01  03  06  52  00   256.00  -174.00    82.00
2020  01  03  06  53  00   262.00  -174.00    88.00
2020  01  03  06  54  00   267.00  -176.00    91.00
2020  01  03  06  55  00   276.00  -190.00    86.00
2020  01  03  06  56  00   280.00  -204.00    76.00
2020  01  03  06  57  00   268.00  -189.00    79.00
2020  01  03  06  58  00   287.00  -209.00    78.00
2020  01  03  06  59  00   310.00  -227.00    83.00
2020  01  03  07  00  00   309.00  -220.00    89.00
2020  01  03  07  01  00   301.00  -207.00    94.00
2020  01  03  07  02  00   288.00  -197.00    91.00
2020  01  03  07  03  00   290.00  -190.00   100.00
2020  01  03  07  04  00   286.00  -185.00   101.00
2020  01  03  07  05  00   292.00  -187.00   105.00
2020  01  03  07  06  00   280.00  -194.00    86.00
2020  01  03  07  07  00   259.00  -207.00    52.00
2020  01  03  07  08  00   275.00  -213.00    62.00
2020  01  03  07  12  00   321.00  -183.00   138.00
2020  01  03  07  13  00   315.00  -175.00   140.00
2020  01  03  07  14  00   328.00  -186.00   142.00
2020  01  03  07  15  00   336.00  -196.00   140.00
2020  01  03  07  16  00   318.00  -186.00   132.00
2020  01  03  07  18  00   273.00  -162.00   111.00
2020  01  03  07  19  00   262.00  -157.00   105.00
2020  01  03  07  20  00   250.00  -149.00   101.00
2020  01  03  07  21  00   255.00  -153.00   102.00
2020  01  03  07  22  00   268.00  -164.00   104.00
2020  01  03  07  23  00   266.00  -167.00    99.00
2020  01  03  07  24  00   267.00  -170.00    97.00
2020  01  03  07  25  00   271.00  -167.00   104.00
2020  01  03  07  26  00   262.00  -158.00   104.00
2020  01  03  07  27  00   262.00  -152.00   110.00
2020  01  03  07  28  00   261.00  -144.00   117.00
2020  01  03  07  29  00   260.00  -142.00   118.00
2020  01  03  07  30  00   250.00  -133.00   117.00
2020  01  03  07  31  00   225.00  -121.00   104.00
2020  01  03  07  32  00   220.00  -119.00   101.00
2020  01  03  07  33  00   216.00  -108.00   108.00
2020  01  03  07  34  00   223.00  -106.00   117.00
2020  01  03  07  35  00   227.00  -101.00   126.00
2020  01  03  07  36  00   218.00   -91.00   127.00
2020  01  03  07  37  00   219.00   -90.00   129.00
2020  01  03  07  38  00   215.00   -81.00   134.00
2020  01  03  07  39  00   214.00   -75.00   139.00
2020  01  03  07  40  00   214.00   -71.00   143.00
2020  01  03  07  41  00   204.00   -60.00   144.00
2020  01  03  07  42  00   178.00   -42.00   136.00
2020  01  03  07  43  00   171.00   -34.00   137.00
2020  01  03  07  44  00   171.00   -35.00   136.00
2020  01  03  07  45  00   187.00   -45.00   142.00
2020  01  03  07  46  00   198.00   -54.00   144.00
2020  01  03  07  47  00   207.00   -53.00   154.00
2020  01  03  07  48  00   229.00   -58.00   171.00
2020  01  03  07  49  00   238.00   -62.00   176.00
2020  01  03  07  50  00   231.00   -61.00   170.00
2020  01  03  07  51  00   223.00   -57.00   166.00
2020  01  03  07  53  00   243.00   -64.00   179.00
2020  01  03  07  54  00   235.00   -75.00   160.00
2020  01  03  07  55  00   213.00   -87.00   126.00
2020  01  03  07  56  00   207.00   -81.00   126.00
2020  01  03  07  57  00   212.00   -64.00   148.00
2020  01  03  07  58  00   215.00   -46.00   169.00
2020  01  03  07  59  00   224.00   -39.00   185.00
2020  01  03  08  00  00   228.00   -28.00   200.00
2020  01  03  08  01  00   225.00   -20.00   205.00
2020  01  03  08  02  00   206.00   -11.00   195.00
2020  01  03  08  03  00   184.00    -8.00   176.00
2020  01  03  08  04  00   173.00    -8.00   165.00
2020  01  03  08  05  00   163.00   -21.00   142.00
2020  01  03  08  06  00   144.00   -39.00   105.00
2020  01  03  08  07  00   139.00   -54.00    85.00
2020  01  03  08  08  00   159.00   -70.00    89.00
2020  01  03  08  09  00   174.00   -79.00    95.00
2020  01  03  08  10  00   170.00   -72.00    98.00
2020  01  03  08  11  00   163.00   -62.00   101.00
2020  01  03  08  12  00   166.00   -54.00   112.00
2020  01  03  08  13  00   171.00   -47.00   124.00
2020  01  03  08  14  00   175.00   -45.00   130.00
2020  01  03  08  15  00   172.00   -47.00   125.00
2020  01  03  08  16  00   167.00   -49.00   118.00
2020  01  03  08  17  00   167.00   -51.00   116.00
2020  01  03  08  18  00   166.00   -46.00   120.00
2020  01  03  08  19  00   169.00   -41.00   128.00
2020  01  03  08  20  00   159.00   -33.00   126.00
2020  01  03  08  21  00   141.00   -35.00   106.00
2020  01  03  08  22  00   115.00   -30.00    85.00
2020  01  03  08  23  00   113.00   -26.00    87.00
2020  01  03  08  24  00   117.00   -25.00    92.00
2020  01  03  08  25  00   117.00   -24.00    93.00
2020  01  03  08  26  00   103.00   -21.00    82.00
2020  01  03  08  27  00    94.00   -25.00    69.00
2020  01  03  08  28  00   113.00   -30.00    83.00
2020  01  03  08  29  00   129.00   -32.00    97.00
2020  01  03  08  30  00   128.00   -36.00    92.00
2020  01  03  08  31  00   121.00   -43.00    78.00
2020  01  03  08  32  00   111.00   -45.00    66.00
2020  01  03  08  33  00   111.00   -49.00    62.00
2020  01  03  08  34  00   116.00   -51.00    65.00
2020  01  03  08  35  00   120.00   -53.00    67.00
2020  01  03  08  36  00   117.00   -53.00    64.00
2020  01  03  08  37  00   114.00   -56.00    58.00
2020  01  03  08  38  00   113.00   -56.00    57.00
2020  01  03  08  39  00   113.00   -57.00    56.00
2020  01  03  08  40  00   119.00   -61.00    58.00
2020  01  03  08  41  00   124.00   -62.00    62.00
2020  01  03  08  42  00   132.00   -66.00    66.00
2020  01  03  08  43  00   132.00   -64.00    68.00
2020  01  03  08  44  00   135.00   -64.00    71.00
2020  01  03  08  45  00   135.00   -62.00    73.00
2020  01  03  08  46  00   138.00   -65.00    73.00
2020  01  03  08  47  00   140.00   -64.00    76.00
2020  01  03  08  48  00   152.00   -65.00    87.00
2020  01  03  08  49  00   151.00   -64.00    87.00
2020  01  03  08  50  00   155.00   -63.00    92.00
2020  01  03  08  51  00   160.00   -63.00    97.00
2020  01  03  08  52  00   159.00   -62.00    97.00
2020  01  03  08  53  00   164.00   -65.00    99.00
2020  01  03  08  54  00   164.00   -69.00    95.00
2020  01  03  08  55  00   163.00   -74.00    89.00
2020  01  03  08  56  00   160.00   -73.00    87.00
2020  01  03  08  57  00   156.00   -68.00    88.00
2020  01  03  08  58  00   160.00   -64.00    96.00
2020  01  03  08  59  00   157.00   -60.00    97.00
2020  01  03  09  00  00   150.00   -55.00    95.00
2020  01  03  09  01  00   140.00   -52.00    88.00
2020  01  03  09  02  00   136.00   -49.00    87.00
2020  01  03  09  03  00   131.00   -43.00    88.00
2020  01  03  09  04  00   128.00   -40.00    88.00
2020  01  03  09  05  00   126.00   -37.00    89.00
2020  01  03  09  06  00   138.00   -33.00   105.00
2020  01  03  09  07  00   140.00   -33.00   107.00
2020  01  03  09  08  00   152.00   -40.00   112.00
2020  01  03  09  09  00   140.00   -43.00    97.00
2020  01  03  09  10  00   135.00   -44.00    91.00
2020  01  03  09  11  00   140.00   -48.00    92.00
2020  01  03  09  12  00   135.00   -52.00    83.00
2020  01  03  09  14  00   155.00   -54.00   101.00
2020  01  03  09  15  00   155.00   -51.00   104.00
2020  01  03  09  16  00   145.00   -47.00    98.00
2020  01  03  09  17  00   128.00   -44.00    84.00
2020  01  03  09  18  00   113.00   -41.00    72.00
2020  01  03  09  19  00   113.00   -48.00    65.00
2020  01  03  09  20  00   116.00   -52.00    64.00
2020  01  03  09  21  00   125.00   -50.00    75.00
2020  01  03  09  22  00   117.00   -37.00    80.00
2020  01  03  09  23  00   121.00   -37.00    84.00
2020  01  03  09  24  00   144.00   -40.00   104.00
2020  01  03  09  25  00   168.00   -51.00   117.00
2020  01  03  09  26  00   209.00   -78.00   131.00
2020  01  03  09  27  00   239.00  -121.00   118.00
2020  01  03  09  28  00   335.00  -158.00   177.00
2020  01  03  09  29  00   345.00  -151.00   194.00
2020  01  03  09  30  00   408.00  -198.00   210.00
2020  01  03  09  31  00   408.00  -229.00   179.00
2020  01  03  09  32  00   571.00  -322.00   249.00
2020  01  03  09  33  00   608.00  -329.00   279.00
2020  01  03  09  34  00   564.00  -363.00   201.00
2020  01  03  09  35  00   514.00  -329.00   185.00
2020  01  03  09  36  00   597.00  -385.00   212.00
2020  01  03  09  37  00   577.00  -367.00   210.00
2020  01  03  09  38  00   604.00  -379.00   225.00
2020  01  03  09  39  00   625.00  -373.00   252.00
2020  01  03  09  40  00   653.00  -384.00   269.00
2020  01  03  09  41  00   638.00  -395.00   243.00
2020  01  03  09  42  00   638.00  -414.00   224.00
2020  01  03  09  43  00   641.00  -418.00   223.00
2020  01  03  09  44  00   636.00  -417.00   219.00
2020  01  03  09  45  00   654.00  -410.00   244.00
2020  01  03  09  46  00   653.00  -398.00   255.00
2020  01  03  09  47  00   640.00  -383.00   257.00
2020  01  03  09  48  00   659.00  -374.00   285.00
2020  01  03  09  49  00   678.00  -372.00   306.00
2020  01  03  09  50  00   643.00  -359.00   284.00
2020  01  03  09  51  00   567.00  -328.00   239.00
2020  01  03  09  52  00   525.00  -304.00   221.00
2020  01  03  09  53  00   517.00  -305.00   212.00
2020  01  03  09  54  00   518.00  -309.00   209.00
2020  01  03  09  56  00   518.00  -307.00   211.00
2020  01  03  09  57  00   515.00  -300.00   215.00
2020  01  03  09  58  00   501.00  -286.00   215.00
2020  01  03  09  59  00   503.00  -281.00   222.00
2020  01  03  10  02  00   488.00  -251.00   237.00
2020  01  03  10  05  00   430.00  -205.00   225.00
2020  01  03  10  08  00   370.00  -163.00   207.00
2020  01  03  10  09  00   353.00  -157.00   196.00
2020  01  03  10  12  00   299.00  -131.00   168.00
2020  01  03  10  15  00   255.00  -101.00   154.00
2020  01  03  10  16  00   237.00   -91.00   146.00
2020  01  03  10  17  00   219.00   -79.00   140.00
2020  01  03  10  18  00   206.00   -72.00   134.00
2020  01  03  10  19  00   191.00   -70.00   121.00
2020  01  03  10  20  00   178.00   -67.00   111.00
2020  01  03  10  21  00   167.00   -64.00   103.00
2020  01  03  10  24  00   132.00   -42.00    90.00
2020  01  03  10  25  00   118.00   -37.00    81.00
2020  01  03  10  26  00   110.00   -31.00    79.00
2020  01  03  10  27  00   115.00   -27.00    88.00
2020  01  03  10  28  00   115.00   -24.00    91.00
2020  01  03  10  29  00   105.00   -22.00    83.00
2020  01  03  10  30  00    99.00   -16.00    83.00
2020  01  03  10  31  00    97.00   -13.00    84.00
2020  01  03  10  32  00   101.00   -11.00    90.00
2020  01  03  10  33  00    95.00    -8.00    87.00
2020  01  03  10  34  00    88.00    -7.00    81.00
2020  01  03  10  35  00    76.00    -4.00    72.00
2020  01  03  10  36  00    73.00    -2.00    71.00
2020  01  03  10  37  00    69.00     0.00    69.00
2020  01  03  10  38  00    62.00     2.00    64.00
2020  01  03  10  39  00    53.00     5.00    58.00
2020  01  03  10  40  00    55.00     5.00    60.00
2020  01  03  10  41  00    65.00     4.00    69.00
2020  01  03  10  42  00    61.00     5.00    66.00
2020  01  03  10  44  00    57.00     5.00    62.00
2020  01  03  10  52  00    45.00     5.00    50.00
2020  01  03  10  53  00    43.00     5.00    48.00
2020  01  03  10  54  00    46.00     5.00    51.00
2020  01  03  10  55  00    49.00     5.00    54.00
2020  01  03  10  56  00    48.00     5.00    53.00
2020  01  03  10  57  00    46.00     6.00    52.00
2020  01  03  10  58  00    44.00     6.00    50.00
2020  01  03  10  59  00    44.00     7.00    51.00
2020  01  03  11  00  00    48.00     6.00    54.00
2020  01  03  11  01  00    48.00     7.00    55.00
2020  01  03  11  02  00    47.00     6.00    53.00
2020  01  03  11  03  00    45.00     6.00    51.00
2020  01  03  11  04  00    44.00     6.00    50.00
2020  01  03  11  05  00    44.00     6.00    50.00
2020  01  03  11  06  00    42.00     7.00    49.00
2020  01  03  11  07  00    40.00     7.00    47.00
2020  01  03  11  08  00    38.00     7.00    45.00
2020  01  03  11  09  00    39.00     4.00    43.00
2020  01  03  11  10  00    40.00     2.00    42.00
2020  01  03  11  11  00    39.00     3.00    42.00
2020  01  03  11  12  00    42.00     3.00    45.00
2020  01  03  11  13  00    47.00     1.00    48.00
2020  01  03  11  14  00    49.00     2.00    51.00
2020  01  03  11  15  00    51.00     2.00    53.00
2020  01  03  11  16  00    48.00     3.00    51.00
2020  01  03  11  17  00    44.00     5.00    49.00
2020  01  03  11  18  00    43.00     5.00    48.00
2020  01  03  11  19  00    39.00     5.00    44.00
2020  01  03  11  20  00    39.00     3.00    42.00
2020  01  03  11  21  00    38.00     3.00    41.00
2020  01  03  11  22  00    38.00     3.00    41.00
2020  01  03  11  23  00    39.00     2.00    41.00
2020  01  03  11  24  00    38.00     2.00    40.00
2020  01  03  11  25  00    35.00     3.00    38.00
2020  01  03  11  26  00    36.00     1.00    37.00
2020  01  03  11  27  00    37.00     1.00    38.00
2020  01  03  11  28  00    36.00     1.00    37.00
2020  01  03  11  29  00    35.00     0.00    35.00
2020  01  03  11  30  00    30.00     1.00    31.00
2020  01  03  11  31  00    25.00     1.00    26.00
2020  01  03  11  32  00    23.00     0.00    23.00
2020  01  03  11  33  00    22.00     0.00    22.00
2020  01  03  11  34  00    23.00     0.00    23.00
2020  01  03  11  35  00    26.00     0.00    26.00
2020  01  03  11  36  00    28.00     0.00    28.00
2020  01  03  11  37  00    25.00     0.00    25.00
2020  01  03  11  38  00    27.00    -3.00    24.00
2020  01  03  11  40  00    29.00    -7.00    22.00
2020  01  03  11  41  00    31.00    -7.00    24.00
2020  01  03  11  42  00    33.00    -9.00    24.00
2020  01  03  11  43  00    35.00   -11.00    24.00
2020  01  03  11  45  00    44.00   -14.00    30.00
2020  01  03  11  46  00    48.00   -15.00    33.00
2020  01  03  11  47  00    55.00   -19.00    36.00
2020  01  03  11  48  00    57.00   -19.00    38.00
2020  01  03  11  50  00    70.00   -23.00    47.00
2020  01  03  11  51  00    73.00   -24.00    49.00
2020  01  03  11  52  00    70.00   -23.00    47.00
2020  01  03  11  53  00    65.00   -20.00    45.00
2020  01  03  11  54  00    64.00   -16.00    48.00
2020  01  03  11  55  00    66.00   -16.00    50.00
2020  01  03  11  56  00    66.00   -15.00    51.00
2020  01  03  11  57  00    66.00   -17.00    49.00
2020  01  03  11  58  00    69.00   -19.00    50.00
2020  01  03  11  59  00    77.00   -20.00    57.00
2020  01  03  12  00  00    82.00   -24.00    58.00
2020  01  03  12  01  00    81.00   -27.00    54.00
2020  01  03  12  02  00    83.00   -30.00    53.00
2020  01  03  12  03  00    91.00   -34.00    57.00
2020  01  03  12  04  00    94.00   -35.00    59.00
2020  01  03  12  05  00    94.00   -34.00    60.00
2020  01  03  12  06  00    95.00   -32.00    63.00
2020  01  03  12  07  00    92.00   -29.00    63.00
2020  01  03  12  08  00    89.00   -27.00    62.00
2020  01  03  12  09  00    90.00   -25.00    65.00
2020  01  03  12  10  00    92.00   -26.00    66.00
2020  01  03  12  11  00    92.00   -28.00    64.00
2020  01  03  12  12  00    94.00   -29.00    65.00
2020  01  03  12  13  00    99.00   -31.00    68.00
2020  01  03  12  14  00   107.00   -35.00    72.00
2020  01  03  12  15  00   113.00   -39.00    74.00
2020  01  03  12  16  00   113.00   -40.00    73.00
2020  01  03  12  17  00   114.00   -39.00    75.00
2020  01  03  12  19  00   118.00   -44.00    74.00
2020  01  03  12  20  00   125.00   -53.00    72.00
2020  01  03  12  21  00   131.00   -59.00    72.00
2020  01  03  12  22  00   132.00   -61.00    71.00
2020  01  03  12  23  00   136.00   -65.00    71.00
2020  01  03  12  24  00   171.00   -98.00    73.00
2020  01  03  12  25  00   186.00  -106.00    80.00
2020  01  03  12  26  00   193.00  -114.00    79.00
2020  01  03  12  27  00   182.00  -112.00    70.00
2020  01  03  12  28  00   179.00  -115.00    64.00
2020  01  03  12  29  00   188.00  -119.00    69.00
2020  01  03  12  30  00   210.00  -137.00    73.00
2020  01  03  12  31  00   232.00  -162.00    70.00
2020  01  03  12  32  00   223.00  -156.00    67.00
2020  01  03  12  33  00   208.00  -134.00    74.00
2020  01  03  12  34  00   196.00  -123.00    73.00
2020  01  03  12  35  00   177.00  -104.00    73.00
2020  01  03  12  36  00   143.00   -73.00    70.00
2020  01  03  12  37  00   121.00   -55.00    66.00
2020  01  03  12  38  00   110.00   -47.00    63.00
2020  01  03  12  39  00   117.00   -54.00    63.00
2020  01  03  12  40  00   153.00   -92.00    61.00
2020  01  03  12  41  00   158.00   -96.00    62.00
2020  01  03  12  42  00   148.00   -82.00    66.00
2020  01  03  12  43  00   157.00   -87.00    70.00
2020  01  03  12  44  00   155.00   -86.00    69.00
2020  01  03  12  45  00   135.00   -73.00    62.00
2020  01  03  12  46  00   115.00   -57.00    58.00
2020  01  03  12  47  00   106.00   -49.00    57.00
2020  01  03  12  48  00   103.00   -46.00    57.00
2020  01  03  12  49  00   102.00   -43.00    59.00
2020  01  03  12  50  00    96.00   -35.00    61.00
2020  01  03  12  51  00    99.00   -39.00    60.00
2020  01  03  12  52  00    97.00   -38.00    59.00
2020  01  03  12  53  00    91.00   -31.00    60.00
2020  01  03  12  54  00    96.00   -35.00    61.00
2020  01  03  12  55  00   116.00   -56.00    60.00
2020  01  03  12  56  00   118.00   -56.00    62.00
2020  01  03  12  57  00   120.00   -53.00    67.00
2020  01  03  12  58  00   126.00   -58.00    68.00
2020  01  03  12  59  00   128.00   -62.00    66.00
2020  01  03  13  00  00   127.00   -62.00    65.00
2020  01  03  13  01  00   135.00   -66.00    69.00
2020  01  03  13  02  00   147.00   -77.00    70.00
2020  01  03  13  03  00   151.00   -82.00    69.00
2020  01  03  13  04  00   167.00   -99.00    68.00
2020  01  03  13  05  00   159.00   -90.00    69.00
2020  01  03  13  06  00   142.00   -72.00    70.00
2020  01  03  13  07  00   137.00   -67.00    70.00
2020  01  03  13  08  00   142.00   -72.00    70.00
2020  01  03  13  09  00   160.00   -90.00    70.00
2020  01  03  13  10  00   168.00   -96.00    72.00
2020  01  03  13  11  00   171.00  -101.00    70.00
2020  01  03  13  12  00   182.00  -113.00    69.00
2020  01  03  13  13  00   184.00  -114.00    70.00
2020  01  03  13  14  00   174.00  -105.00    69.00
2020  01  03  13  15  00   164.00  -104.00    60.00
2020  01  03  13  16  00   179.00  -119.00    60.00
2020  01  03  13  17  00   197.00  -134.00    63.00
2020  01  03  13  18  00   213.00  -150.00    63.00
2020  01  03  13  37  00   210.00  -117.00    93.00
2020  01  03  13  38  00   203.00  -115.00    88.00
2020  01  03  13  39  00   206.00  -117.00    89.00
2020  01  03  13  40  00   202.00  -112.00    90.00
2020  01  03  13  41  00   191.00  -103.00    88.00
2020  01  03  13  42  00   179.00   -93.00    86.00
2020  01  03  13  46  00   110.00   -38.00    72.00
2020  01  03  13  47  00   115.00   -40.00    75.00
2020  01  03  13  48  00   110.00   -43.00    67.00
2020  01  03  13  49  00   106.00   -47.00    59.00
2020  01  03  13  50  00   117.00   -54.00    63.00
2020  01  03  13  51  00   127.00   -56.00    71.00
2020  01  03  13  52  00   130.00   -55.00    75.00
2020  01  03  13  53  00   122.00   -49.00    73.00
2020  01  03  13  54  00   110.00   -46.00    64.00
2020  01  03  13  55  00    92.00   -34.00    58.00
2020  01  03  13  56  00    86.00   -29.00    57.00
2020  01  03  13  57  00    82.00   -28.00    54.00
2020  01  03  13  58  00    86.00   -35.00    51.00
2020  01  03  13  59  00    85.00   -38.00    47.00
2020  01  03  14  00  00    73.00   -30.00    43.00
2020  01  03  14  01  00    64.00   -21.00    43.00
2020  01  03  14  02  00    60.00   -16.00    44.00
2020  01  03  14  03  00    62.00   -16.00    46.00
2020  01  03  14  04  00    61.00   -13.00    48.00
2020  01  03  14  05  00    58.00   -15.00    43.00
2020  01  03  14  06  00    57.00   -21.00    36.00
2020  01  03  14  07  00    59.00   -27.00    32.00
2020  01  03  14  08  00    65.00   -34.00    31.00
2020  01  03  14  09  00    86.00   -50.00    36.00
2020  01  03  14  10  00    98.00   -62.00    36.00
2020  01  03  14  11  00   106.00   -72.00    34.00
2020  01  03  14  12  00   105.00   -75.00    30.00
2020  01  03  14  13  00   107.00   -78.00    29.00
2020  01  03  14  14  00   118.00   -86.00    32.00
2020  01  03  14  15  00   138.00   -97.00    41.00
2020  01  03  14  16  00   152.00  -104.00    48.00
2020  01  03  14  17  00   158.00  -106.00    52.00
2020  01  03  14  18  00   152.00  -101.00    51.00
2020  01  03  14  19  00   141.00   -94.00    47.00
2020  01  03  14  20  00   130.00   -82.00    48.00
2020  01  03  14  21  00   123.00   -72.00    51.00
2020  01  03  14  22  00   115.00   -64.00    51.00
2020  01  03  14  23  00   111.00   -61.00    50.00
2020  01  03  14  24  00   117.00   -63.00    54.00
2020  01  03  14  25  00   120.00   -68.00    52.00
2020  01  03  14  26  00   119.00   -71.00    48.00
2020  01  03  14  27  00   117.00   -70.00    47.00
2020  01  03  14  28  00   117.00   -71.00    46.00
2020  01  03  14  29  00   120.00   -73.00    47.00
2020  01  03  14  30  00   132.00   -80.00    52.00
2020  01  03  14  32  00   161.00   -96.00    65.00
2020  01  03  14  33  00   167.00  -103.00    64.00
2020  01  03  14  34  00   169.00  -107.00    62.00
2020  01  03  14  35  00   162.00  -107.00    55.00
2020  01  03  14  36  00   157.00  -107.00    50.00
